id,combat_level,size,hitpoints,max_hit,attack_type,aggressive,poisonous,venomous,immune_poison,immune_venom,attack_level,strength_level,defence_level,magic_level,ranged_level,attack_bonus
5702,60,1,16,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,137,26,16,1,1,0
5703,60,1,16,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,137,26,16,1,1,0
5704,60,1,16,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,137,26,16,1,1,0
5705,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5706,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5707,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5708,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5709,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5710,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5711,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5712,64,1,17,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,147,26,17,1,1,0
5713,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5714,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5715,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5716,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5717,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5718,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5719,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5720,70,1,18,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,163,26,18,1,1,0
5729,11,1,10,2,crush,FALSE,FALSE,FALSE,FALSE,FALSE,10,10,10,0,0,6
5732,20,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,17,18,13,1,1,9
5739,30,1,28,4,crush,TRUE,FALSE,FALSE,FALSE,TRUE,26,26,25,1,1,0
5740,32,1,29,3,crush,TRUE,FALSE,FALSE,FALSE,TRUE,28,29,27,1,1,0
5741,37,1,32,4,crush,TRUE,FALSE,FALSE,FALSE,TRUE,33,32,34,1,1,0
5742,42,1,37,5,crush,TRUE,FALSE,FALSE,FALSE,TRUE,36,38,37,1,1,0
5743,47,1,38,5,crush,TRUE,FALSE,FALSE,FALSE,TRUE,41,43,44,1,1,0
5744,56,1,49,6,crush,TRUE,FALSE,FALSE,FALSE,TRUE,50,48,48,1,1,0
5745,61,1,50,6,crush,TRUE,FALSE,FALSE,FALSE,TRUE,56,55,52,1,1,0
5746,68,1,55,7,crush,TRUE,FALSE,FALSE,FALSE,TRUE,60,61,62,1,1,0
5747,77,1,56,8,crush,TRUE,FALSE,FALSE,FALSE,TRUE,71,73,66,1,1,0
5757,21,1,20,3,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,22,1,21,1,23,0
5758,25,1,28,4,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,27,1,29,1,24,0
5759,32,1,29,4,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,32,1,33,1,34,0
5760,38,1,34,5,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,41,1,42,1,40,0
5761,43,1,41,6,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,44,1,46,1,45,0
5762,51,1,50,6,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,51,1,54,1,52,0
5763,57,1,50,7,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,63,1,61,1,62,0
5764,64,1,54,8,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,69,1,68,1,70,0
5765,72,1,58,9,ranged,TRUE,FALSE,FALSE,FALSE,TRUE,79,1,80,1,78,0
5775,209,5,250,13,melee,TRUE,FALSE,FALSE,TRUE,TRUE,260,92,132,1,116,0
5776,63,1,45,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,60,62,50,1,1,0
5779,230,3,200,21,crush,FALSE,FALSE,FALSE,FALSE,FALSE,200,200,200,200,1,0
5816,22,2,50,2,crush,FALSE,FALSE,FALSE,TRUE,TRUE,20,10,1,1,1,0
5822,122,2,150,21,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,100,80,1,1,60
5823,74,1,60,15,crush,TRUE,FALSE,FALSE,FALSE,FALSE,60,70,70,1,1,60
5824,82,1,80,17,crush,TRUE,FALSE,FALSE,FALSE,FALSE,80,80,40,1,1,60
5825,82,1,80,17,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,80,80,40,1,1,60
5826,102,1,80,21,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,100,60,1,1,60
5828,74,1,60,15,crush,TRUE,FALSE,FALSE,FALSE,FALSE,60,70,70,1,1,60
5829,82,1,80,17,crush,TRUE,FALSE,FALSE,FALSE,FALSE,80,80,40,1,1,60
5830,82,1,80,17,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,80,80,40,1,1,60
5831,100,1,80,21,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,100,60,1,1,60
5842,2,2,8,1,crush,FALSE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,-15
5848,111,1,102,12,slash,FALSE,FALSE,FALSE,TRUE,TRUE,97,97,91,1,1,0
5853,45,1,40,5,slash,FALSE,FALSE,FALSE,TRUE,TRUE,40,38,40,1,1,0
5854,45,1,40,5,slash,FALSE,FALSE,FALSE,TRUE,TRUE,40,38,40,1,1,0
5862,318,5,600,23,stab,TRUE,FALSE,FALSE,TRUE,TRUE,220,220,100,220,220,50
5872,48,2,50,5,slash,TRUE,FALSE,FALSE,FALSE,FALSE,40,40,40,1,1,0
5873,48,2,50,5,slash,TRUE,FALSE,FALSE,FALSE,FALSE,40,40,40,1,1,0
5874,172,3,157,16,slash,TRUE,FALSE,FALSE,FALSE,FALSE,145,148,152,1,1,0
5875,172,3,157,16,slash,TRUE,FALSE,FALSE,FALSE,FALSE,145,148,152,1,1,0
5876,172,3,157,16,slash,TRUE,FALSE,FALSE,FALSE,FALSE,145,148,152,1,1,0
5877,172,3,157,16,slash,TRUE,FALSE,FALSE,FALSE,FALSE,145,148,152,1,1,0
5878,111,4,105,10,slash,TRUE,FALSE,FALSE,FALSE,FALSE,95,95,95,1,1,0
5879,111,4,105,10,slash,TRUE,FALSE,FALSE,FALSE,FALSE,95,95,95,1,1,0
5880,111,4,105,10,slash,TRUE,FALSE,FALSE,FALSE,FALSE,95,95,95,1,1,0
5881,111,4,105,10,slash,TRUE,FALSE,FALSE,FALSE,FALSE,95,95,95,1,1,0
5882,111,4,105,10,slash,TRUE,FALSE,FALSE,FALSE,FALSE,95,95,95,1,1,0
5886,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5887,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5888,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5889,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5890,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5891,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5908,350,6,425,66,melee,FALSE,TRUE,FALSE,FALSE,FALSE,180,136,250,200,1,65
5914,0,2,50,0,,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,80,0,0,0
5916,55,1,15,9,crush,TRUE,FALSE,FALSE,FALSE,FALSE,120,30,10,1,50,0
5918,93,2,50,16,crush,TRUE,FALSE,FALSE,FALSE,FALSE,120,90,50,1,100,30
5935,15,1,60,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
5938,98,1,120,30,magic,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,80,100,1,0
5939,98,1,120,30,magic,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,80,100,1,0
5940,137,2,180,9,crush,TRUE,FALSE,FALSE,FALSE,FALSE,50,80,200,1,1,0
5942,88,1,85,20,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,75,1,100,0
5943,90,1,95,15,stab,TRUE,FALSE,FALSE,FALSE,FALSE,76,78,65,1,1,50
5944,127,2,150,11,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,100,100,1,1,0
5947,76,1,100,10,ranged,TRUE,TRUE,FALSE,FALSE,FALSE,10,10,10,1,100,0
5961,76,1,100,10,ranged,TRUE,TRUE,FALSE,FALSE,FALSE,10,10,10,1,100,0
5963,76,1,100,10,ranged,TRUE,TRUE,FALSE,FALSE,FALSE,10,10,10,1,100,0
5964,19,1,22,3,crush,FALSE,FALSE,FALSE,FALSE,FALSE,17,18,12,1,1,9
5965,19,1,22,3,stab,FALSE,FALSE,FALSE,FALSE,FALSE,17,16,13,1,1,8
5966,3,1,3,1,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,5,2
5967,3,1,3,1,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,5,2
5968,3,1,3,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,5,-42
5969,1,1,3,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
5970,3,1,3,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,5,-42
5971,49,2,55,5,stab,FALSE,FALSE,FALSE,FALSE,FALSE,40,40,40,1,1,0
5972,49,2,55,5,stab,FALSE,FALSE,FALSE,FALSE,FALSE,40,40,40,1,1,0
5973,49,2,55,5,stab,FALSE,FALSE,FALSE,FALSE,FALSE,40,40,40,1,1,0
6046,48,1,40,8,crush,FALSE,FALSE,FALSE,FALSE,FALSE,40,45,45,1,1,30
6047,48,1,40,8,crush,FALSE,FALSE,FALSE,FALSE,FALSE,40,45,45,1,1,30
6048,48,1,40,8,crush,FALSE,FALSE,FALSE,FALSE,FALSE,40,45,45,1,1,30
6049,48,1,40,8,crush,FALSE,FALSE,FALSE,FALSE,FALSE,40,45,45,1,1,30
6050,66,1,50,13,crush,FALSE,FALSE,FALSE,FALSE,FALSE,60,60,60,1,1,55
6051,66,1,50,13,crush,FALSE,FALSE,FALSE,FALSE,FALSE,60,60,60,1,1,55
6052,66,1,50,13,crush,FALSE,FALSE,FALSE,FALSE,FALSE,60,60,60,1,1,55
6056,37,1,50,4,ranged,FALSE,FALSE,FALSE,FALSE,FALSE,20,20,20,1,40,19
6065,19,1,30,4,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,20,0
6066,34,1,50,7,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,40,0
6067,49,1,70,10,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,60,0
6068,64,1,90,16,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,10,1,80,0
6075,79,3,100,10,crush,FALSE,FALSE,FALSE,FALSE,FALSE,15,90,80,1,1,0
6076,92,3,120,11,crush,FALSE,FALSE,FALSE,FALSE,FALSE,30,100,80,50,50,0
6077,1,1,2,0,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6078,1,1,2,0,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6079,1,1,2,0,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6081,23,1,31,3,slash,FALSE,FALSE,FALSE,FALSE,FALSE,17,17,17,1,1,8
6082,23,1,31,3,slash,FALSE,FALSE,FALSE,FALSE,FALSE,18,18,18,1,1,6
6086,1,1,2,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6087,1,1,2,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6094,1,1,3,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6095,1,1,3,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6096,1,1,3,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-42
6097,5,1,10,2,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,6,0
6098,5,1,10,1,crush,TRUE,FALSE,FALSE,FALSE,FALSE,3,5,3,1,1,0
6099,5,1,10,1,magic,TRUE,FALSE,FALSE,FALSE,FALSE,3,1,1,1,5,0
6102,35,1,25,3,stab,TRUE,TRUE,FALSE,FALSE,FALSE,25,25,50,1,1,0
6103,35,1,25,3,stab,TRUE,TRUE,FALSE,FALSE,FALSE,25,25,50,1,1,0
6118,214,4,240,22,slash,TRUE,FALSE,FALSE,FALSE,FALSE,210,210,70,210,1,0
6119,600,5,255,35,crush,TRUE,FALSE,FALSE,FALSE,FALSE,1128,340,240,1,340,0
6120,365,3,255,47,crush,TRUE,FALSE,FALSE,TRUE,TRUE,374,462,120,1,1,0
6121,440,2,180,52,crush,FALSE,FALSE,FALSE,TRUE,TRUE,374,510,434,1,1,0
6143,140,1,130,13,crush,TRUE,FALSE,FALSE,TRUE,TRUE,138,116,100,0,0,0
6267,44,1,50,6,stab,TRUE,FALSE,FALSE,FALSE,FALSE,35,37,35,1,1,0
6271,44,1,50,6,stab,TRUE,FALSE,FALSE,FALSE,FALSE,35,37,35,1,1,0
6272,13,1,3,1,crush,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,45,1,1,0
6273,17,1,9,1,crush,TRUE,FALSE,FALSE,FALSE,FALSE,10,1,45,1,1,0
6291,199,1,204,20,slash,FALSE,FALSE,FALSE,TRUE,TRUE,194,194,91,1,1,0
6292,297,3,120,35,slash,TRUE,FALSE,FALSE,FALSE,FALSE,346,344,173,1,1,0
6293,244,2,232,25,stab,TRUE,FALSE,FALSE,FALSE,FALSE,240,240,120,1,1,0
6294,213,2,255,40,crush,TRUE,FALSE,FALSE,FALSE,FALSE,200,200,80,1,1,60
6295,292,3,255,31,slash,TRUE,FALSE,FALSE,FALSE,FALSE,290,296,152,1,1,0
6297,276,4,255,25,crush,TRUE,FALSE,FALSE,TRUE,TRUE,230,240,110,1,1,0
6298,194,1,240,18,crush,TRUE,FALSE,FALSE,TRUE,FALSE,168,168,100,1,1,0
6299,210,1,255,28,crush,TRUE,FALSE,FALSE,FALSE,FALSE,182,200,91,1,1,27
6300,201,3,240,20,stab,TRUE,FALSE,FALSE,TRUE,TRUE,186,186,81,1,120,0
6301,201,3,240,20,stab,TRUE,FALSE,FALSE,TRUE,TRUE,186,186,81,1,120,0
6302,201,3,240,20,stab,TRUE,FALSE,FALSE,TRUE,TRUE,186,186,81,1,120,0
6303,201,3,240,20,stab,TRUE,FALSE,FALSE,TRUE,TRUE,186,186,81,1,120,0
6304,201,3,240,20,stab,TRUE,FALSE,FALSE,TRUE,TRUE,186,186,81,1,120,0
6305,201,3,240,20,stab,TRUE,FALSE,FALSE,TRUE,TRUE,186,186,81,1,120,0
6306,286,1,240,21,magic,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,126,400,1,0
6307,209,1,255,25,magic,TRUE,FALSE,FALSE,FALSE,FALSE,40,400,10,1,1,0
6308,235,3,255,31,magic,TRUE,FALSE,FALSE,FALSE,FALSE,166,300,82,200,200,100
6309,238,5,255,25,crush,TRUE,FALSE,FALSE,FALSE,FALSE,240,240,75,1,1,100
6310,186,1,255,,magic,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,100,1,200,0
6311,217,1,255,37,crush,TRUE,FALSE,FALSE,FALSE,FALSE,198,198,99,1,1,50
6312,201,3,240,20,stab,TRUE,FALSE,FALSE,FALSE,TRUE,186,186,81,1,120,0
6313,201,3,240,20,stab,TRUE,FALSE,FALSE,FALSE,TRUE,186,186,81,1,120,0
6314,201,3,240,20,stab,TRUE,FALSE,FALSE,FALSE,TRUE,186,186,81,1,120,0
6315,201,3,240,20,stab,TRUE,FALSE,FALSE,FALSE,TRUE,186,186,81,1,120,0
6316,201,3,240,20,stab,TRUE,FALSE,FALSE,FALSE,TRUE,186,186,81,1,120,0
6317,201,3,240,20,stab,TRUE,FALSE,FALSE,FALSE,TRUE,186,186,81,1,120,0
6318,295,3,150,35,magic,TRUE,FALSE,FALSE,FALSE,FALSE,330,336,167,320,320,0
6319,199,1,187,22,crush,TRUE,FALSE,FALSE,FALSE,FALSE,200,209,80,1,1,0
6320,201,1,135,24,crush,TRUE,FALSE,FALSE,FALSE,FALSE,225,234,74,1,1,0
6321,327,3,255,62,slash,TRUE,FALSE,FALSE,FALSE,FALSE,340,340,170,340,1,50
6322,210,2,150,24,crush,TRUE,FALSE,FALSE,FALSE,FALSE,195,195,60,0,0,5
6323,257,5,255,27,crush,TRUE,FALSE,FALSE,FALSE,FALSE,260,260,100,1,260,0
6324,202,2,150,31,crush,TRUE,FALSE,FALSE,FALSE,FALSE,150,300,75,1,1,10
6325,182,2,240,34,melee,TRUE,FALSE,FALSE,FALSE,FALSE,165,165,60,1,1,66
6326,198,2,132,27,crush,TRUE,FALSE,FALSE,FALSE,FALSE,168,264,100,1,1,0
6327,196,3,209,21,crush,TRUE,FALSE,FALSE,FALSE,FALSE,182,198,82,220,220,0
6328,188,1,150,9,crush,TRUE,FALSE,FALSE,TRUE,TRUE,140,120,30,1,1,0
6329,192,1,255,18,crush,TRUE,FALSE,FALSE,FALSE,FALSE,165,170,80,1,1,0
6330,201,3,240,57,crush,FALSE,FALSE,FALSE,FALSE,FALSE,132,264,50,0,0,40
6331,210,2,255,74,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,140,280,40,0,140,60
6332,177,1,210,17,crush,TRUE,FALSE,FALSE,FALSE,FALSE,198,165,30,1,1,0
6333,47,1,63,4,crush,TRUE,FALSE,FALSE,FALSE,FALSE,54,30,19,1,1,0
6334,77,1,93,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,84,60,29,1,1,0
6335,90,2,102,8,slash,TRUE,FALSE,FALSE,FALSE,FALSE,95,75,39,1,1,0
6336,103,2,113,10,stab,TRUE,FALSE,FALSE,FALSE,FALSE,105,88,49,1,1,0
6337,176,2,154,19,slash,TRUE,FALSE,FALSE,FALSE,FALSE,187,176,80,0,0,0
6338,153,2,180,18,slash,TRUE,FALSE,FALSE,FALSE,FALSE,150,140,58,0,0,15
6339,181,2,176,19,slash,TRUE,FALSE,FALSE,FALSE,FALSE,187,176,80,0,0,0
6340,170,2,160,16,crush,TRUE,FALSE,FALSE,FALSE,FALSE,200,200,1,1,1,-15
6342,190,3,134,35,crush,TRUE,FALSE,FALSE,FALSE,FALSE,170,145,140,90,1,80
6343,191,3,130,20,stab,TRUE,TRUE,FALSE,FALSE,FALSE,169,190,169,1,190,0
6344,139,1,200,19,crush,TRUE,FALSE,FALSE,TRUE,TRUE,99,99,99,1,1,50
6345,154,1,130,23,crush,TRUE,FALSE,FALSE,FALSE,FALSE,190,80,135,1,1,60
6346,103,1,90,22,crush,TRUE,FALSE,FALSE,FALSE,FALSE,90,90,90,1,1,0
6347,174,1,200,28,crush,TRUE,FALSE,FALSE,FALSE,FALSE,160,100,160,1,1,0
6348,167,1,130,37,slash,TRUE,FALSE,FALSE,FALSE,FALSE,190,120,135,1,1,0
6349,83,4,80,8,slash,TRUE,FALSE,FALSE,FALSE,FALSE,70,70,70,70,1,0
6350,343,5,180,18,crush,TRUE,FALSE,FALSE,FALSE,FALSE,564,170,240,1,170,0
6351,223,3,230,24,crush,TRUE,FALSE,FALSE,TRUE,TRUE,187,231,120,1,1,0
6352,274,2,90,26,crush,FALSE,FALSE,FALSE,TRUE,TRUE,187,255,434,1,1,0
6353,111,1,102,10,slash,FALSE,FALSE,FALSE,TRUE,TRUE,97,97,91,1,1,0
6354,170,3,60,18,slash,TRUE,FALSE,FALSE,FALSE,FALSE,173,172,173,1,1,0
6355,137,2,116,13,stab,TRUE,FALSE,FALSE,FALSE,FALSE,120,120,120,1,1,0
6356,122,2,150,21,crush,TRUE,FALSE,FALSE,FALSE,FALSE,100,100,80,1,1,60
6357,172,3,157,16,slash,TRUE,FALSE,FALSE,FALSE,FALSE,145,148,152,1,1,0
6358,138,4,160,13,crush,TRUE,FALSE,FALSE,TRUE,TRUE,115,120,110,1,1,0
6359,95,1,100,8,crush,TRUE,FALSE,FALSE,TRUE,FALSE,70,70,100,1,1,0
6360,120,1,142,15,crush,TRUE,FALSE,FALSE,FALSE,FALSE,91,100,91,1,1,27
6361,100,3,120,9,stab,TRUE,FALSE,FALSE,TRUE,TRUE,78,78,81,1,50,0
6362,100,3,120,9,stab,TRUE,FALSE,FALSE,TRUE,TRUE,78,78,81,1,50,0
6363,100,3,120,9,stab,TRUE,FALSE,FALSE,TRUE,TRUE,78,78,81,1,50,0
6364,100,3,120,9,stab,TRUE,FALSE,FALSE,TRUE,TRUE,78,78,81,1,50,0
6365,100,3,120,9,stab,TRUE,FALSE,FALSE,TRUE,TRUE,78,78,81,1,50,0
6366,100,3,120,9,stab,TRUE,FALSE,FALSE,TRUE,TRUE,78,78,81,1,50,0
6367,159,1,120,21,magic,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,126,200,1,0
6368,75,1,150,25,magic,TRUE,FALSE,FALSE,FALSE,FALSE,10,100,10,1,1,0
6369,146,3,200,16,magic,TRUE,FALSE,FALSE,FALSE,FALSE,83,150,82,100,100,100
6370,149,5,210,13,crush,TRUE,FALSE,FALSE,FALSE,FALSE,120,120,75,1,1,100
6371,136,1,250,,magic,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,100,1,100,0
6372,121,1,130,19,crush,TRUE,FALSE,FALSE,FALSE,FALSE,99,99,99,1,1,50
6373,130,3,240,9,stab,TRUE,FALSE,FALSE,FALSE,TRUE,78,78,81,1,50,0
6374,130,3,240,9,stab,TRUE,FALSE,FALSE,FALSE,TRUE,78,78,81,1,50,0
6375,130,3,240,9,stab,TRUE,FALSE,FALSE,FALSE,TRUE,78,78,81,1,50,0
6376,130,3,240,9,stab,TRUE,FALSE,FALSE,FALSE,TRUE,78,78,81,1,50,0
6377,130,3,240,9,stab,TRUE,FALSE,FALSE,FALSE,TRUE,78,78,81,1,50,0
6378,130,3,240,9,stab,TRUE,FALSE,FALSE,FALSE,TRUE,78,78,81,1,50,0
6379,187,3,150,18,magic,TRUE,FALSE,FALSE,FALSE,FALSE,165,168,167,160,160,0
6380,101,1,85,10,crush,TRUE,FALSE,FALSE,FALSE,FALSE,90,95,80,1,1,0
6381,79,1,45,9,crush,TRUE,FALSE,FALSE,FALSE,FALSE,75,78,74,1,1,0
6382,195,3,170,32,slash,TRUE,FALSE,FALSE,FALSE,FALSE,170,170,170,170,1,50
6383,70,2,50,9,crush,TRUE,FALSE,FALSE,FALSE,FALSE,65,65,60,0,0,5
6384,172,5,250,14,crush,TRUE,FALSE,FALSE,FALSE,FALSE,130,130,100,1,130,0
6385,92,2,60,13,crush,TRUE,FALSE,FALSE,FALSE,FALSE,60,120,75,1,1,10
6386,84,2,120,14,melee,TRUE,FALSE,FALSE,FALSE,FALSE,60,60,60,1,1,66
6387,97,2,55,12,crush,TRUE,FALSE,FALSE,FALSE,FALSE,70,110,100,1,1,0
6388,100,3,95,10,crush,TRUE,FALSE,FALSE,FALSE,FALSE,83,90,82,100,100,0
6389,47,1,75,3,crush,TRUE,FALSE,FALSE,TRUE,TRUE,35,30,30,1,1,0
6390,112,1,170,10,crush,TRUE,FALSE,FALSE,FALSE,FALSE,75,78,80,1,1,0
6391,101,3,120,27,crush,FALSE,FALSE,FALSE,FALSE,FALSE,60,120,50,0,0,40
6392,113,2,140,38,ranged,TRUE,FALSE,FALSE,FALSE,FALSE,70,140,40,0,70,60
6393,34,1,35,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,30,25,30,1,1,0
6394,19,1,21,2,crush,TRUE,FALSE,FALSE,FALSE,FALSE,18,10,19,1,1,0
6395,30,1,31,3,crush,TRUE,FALSE,FALSE,FALSE,FALSE,28,20,29,1,1,0
6396,42,2,41,4,slash,TRUE,FALSE,FALSE,FALSE,FALSE,38,30,39,1,1,0
6397,53,2,51,5,stab,TRUE,FALSE,FALSE,FALSE,FALSE,48,40,49,1,1,0
6398,91,2,70,9,slash,TRUE,FALSE,FALSE,FALSE,FALSE,85,80,80,0,0,0
6399,68,2,70,8,slash,TRUE,FALSE,FALSE,FALSE,FALSE,58,54,58,0,0,15
6400,93,2,80,9,slash,TRUE,FALSE,FALSE,FALSE,FALSE,85,80,80,0,0,0
6401,2,2,8,1,crush,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,-15
6402,20,1,15,1,crush,TRUE,FALSE,FALSE,FALSE,FALSE,15,1,45,1,1,0
6407,32,1,39,4,stab,TRUE,TRUE,FALSE,FALSE,FALSE,23,27,26,1,1,8
6409,60,1,100,7,magic,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,26,60,1,0
6411,60,1,100,7,magic,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,26,60,1,0
6413,60,1,100,7,magic,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,26,60,1,0
6434,3,1,10,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
6435,3,1,10,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
6436,3,1,10,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
6437,3,1,10,1,crush,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,0
6438,53,1,50,5,stab,TRUE,FALSE,FALSE,FALSE,FALSE,50,50,2,2,2,4
6440,100,2,110,11,crush,TRUE,FALSE,FALSE,FALSE,FALSE,84,80,80,1,1,0
6441,94,1,85,12,crush,FALSE,FALSE,FALSE,FALSE,FALSE,70,60,80,110,1,0
6442,77,1,80,7,crush,FALSE,FALSE,FALSE,FALSE,FALSE,72,60,60,1,1,0
6443,81,1,71,7,crush,FALSE,FALSE,FALSE,FALSE,FALSE,72,64,80,1,1,0
6444,42,1,40,4,crush,FALSE,FALSE,FALSE,FALSE,FALSE,40,30,40,1,1,0
6445,59,1,53,6,crush,FALSE,FALSE,FALSE,FALSE,FALSE,50,46,62,1,1,0
6446,42,1,42,5,crush,FALSE,FALSE,FALSE,FALSE,FALSE,36,38,30,1,1,0
6447,63,1,58,7,crush,FALSE,FALSE,FALSE,FALSE,FALSE,56,61,45,1,1,0
6448,40,1,26,4,crush,FALSE,FALSE,FALSE,FALSE,FALSE,33,31,52,1,1,0
6449,40,1,38,5,crush,TRUE,FALSE,FALSE,FALSE,FALSE,36,35,33,1,1,0
6450,42,1,40,5,crush,TRUE,FALSE,FALSE,FALSE,FALSE,39,35,35,1,1,0
6451,47,1,42,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,42,39,42,1,1,0
6452,50,1,48,6,crush,TRUE,FALSE,FALSE,FALSE,FALSE,44,42,44,1,1,0
6453,56,1,50,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,50,50,47,1,1,0
6454,61,1,57,7,crush,TRUE,FALSE,FALSE,FALSE,FALSE,53,55,50,1,1,0
6455,67,1,63,8,crush,TRUE,FALSE,FALSE,FALSE,FALSE,56,58,60,1,1,0
6456,70,1,65,8,crush,TRUE,FALSE,FALSE,FALSE,FALSE,61,60,61,1,1,0
